record;stcrt;x;y;code;url
1484;stcrt-2018-12226;123810;486712;N.v.t.;https://zoek.officielebekendmakingen.nl/stcrt-2018-12226
1485;stcrt-2018-12078;128249;480751;C1;https://zoek.officielebekendmakingen.nl/stcrt-2018-12078
1485;stcrt-2018-12078;128249;480751;E1;https://zoek.officielebekendmakingen.nl/stcrt-2018-12078
1486;stcrt-2018-12222;121068;488999;E6;https://zoek.officielebekendmakingen.nl/stcrt-2018-12222
1487;stcrt-2018-11557;118776;485150;E4;https://zoek.officielebekendmakingen.nl/stcrt-2018-11557
1487;stcrt-2018-11557;118781;485157;E4;https://zoek.officielebekendmakingen.nl/stcrt-2018-11557
1488;stcrt-2018-11612;119370;484227;E6;https://zoek.officielebekendmakingen.nl/stcrt-2018-11612
1489;stcrt-2018-11627;126461;479792;E6;https://zoek.officielebekendmakingen.nl/stcrt-2018-11627
1490;stcrt-2018-11550;115817;485470;E6;https://zoek.officielebekendmakingen.nl/stcrt-2018-11550
1491;stcrt-2018-11553;114433;488302;E6;https://zoek.officielebekendmakingen.nl/stcrt-2018-11553
1492;stcrt-2018-11427;118808;482956;E6;https://zoek.officielebekendmakingen.nl/stcrt-2018-11427
1493;stcrt-2018-11437;122025;486007;E6;https://zoek.officielebekendmakingen.nl/stcrt-2018-11437
1494;stcrt-2018-11433;121289;486587;E6;https://zoek.officielebekendmakingen.nl/stcrt-2018-11433
1495;stcrt-2018-11279;119708;485355;E6;https://zoek.officielebekendmakingen.nl/stcrt-2018-11279
1501;stcrt-2018-11361;118912;487930;E9;https://zoek.officielebekendmakingen.nl/stcrt-2018-11361
1506;stcrt-2018-11283;114773;485049;E6;https://zoek.officielebekendmakingen.nl/stcrt-2018-11283
1507;stcrt-2018-11280;116073;484766;E6;https://zoek.officielebekendmakingen.nl/stcrt-2018-11280
1510;stcrt-2018-11278;118800;484378;E6;https://zoek.officielebekendmakingen.nl/stcrt-2018-11278
1511;stcrt-2018-11289;119247;483328;E2;https://zoek.officielebekendmakingen.nl/stcrt-2018-11289
1512;stcrt-2018-11356;118200;488205;E9;https://zoek.officielebekendmakingen.nl/stcrt-2018-11356
1513;stcrt-2018-11349;121753;486015;D2;https://zoek.officielebekendmakingen.nl/stcrt-2018-11349
1513;stcrt-2018-11349;121753;486015;G11;https://zoek.officielebekendmakingen.nl/stcrt-2018-11349
1513;stcrt-2018-11349;121753;486015;WM6;https://zoek.officielebekendmakingen.nl/stcrt-2018-11349
1514;stcrt-2018-10763;125720;480398;E4;https://zoek.officielebekendmakingen.nl/stcrt-2018-10763
1515;stcrt-2018-10800;114721;487727;E6;https://zoek.officielebekendmakingen.nl/stcrt-2018-10800
1516;stcrt-2018-10537;120017;483106;E4;https://zoek.officielebekendmakingen.nl/stcrt-2018-10537
1517;stcrt-2018-10545;119888;483105;E4;https://zoek.officielebekendmakingen.nl/stcrt-2018-10545
1518;stcrt-2018-10552;119929;487168;C1;https://zoek.officielebekendmakingen.nl/stcrt-2018-10552
1518;stcrt-2018-10552;119929;487168;C2;https://zoek.officielebekendmakingen.nl/stcrt-2018-10552
1518;stcrt-2018-10552;119929;487168;C3;https://zoek.officielebekendmakingen.nl/stcrt-2018-10552
1518;stcrt-2018-10552;119929;487168;D5;https://zoek.officielebekendmakingen.nl/stcrt-2018-10552
1518;stcrt-2018-10552;119929;487168;E9;https://zoek.officielebekendmakingen.nl/stcrt-2018-10552
1519;stcrt-2018-10286;122811;486480;E7;https://zoek.officielebekendmakingen.nl/stcrt-2018-10286
1520;stcrt-2018-10289;120775;485756;E6;https://zoek.officielebekendmakingen.nl/stcrt-2018-10289
1521;stcrt-2018-10524;128208;480284;C1;https://zoek.officielebekendmakingen.nl/stcrt-2018-10524
1521;stcrt-2018-10524;128208;480284;E2;https://zoek.officielebekendmakingen.nl/stcrt-2018-10524
1522;stcrt-2018-10529;120107;483107;E4;https://zoek.officielebekendmakingen.nl/stcrt-2018-10529
1523;stcrt-2018-9827;127377;480807;C1;https://zoek.officielebekendmakingen.nl/stcrt-2018-9827
1524;stcrt-2018-9829;116055;487810;E6;https://zoek.officielebekendmakingen.nl/stcrt-2018-9829
1525;stcrt-2018-9854;125374;480400;E4;https://zoek.officielebekendmakingen.nl/stcrt-2018-9854
1526;stcrt-2018-9933;125458;480220;E4;https://zoek.officielebekendmakingen.nl/stcrt-2018-9933
1527;stcrt-2018-9708;119941;484578;E6;https://zoek.officielebekendmakingen.nl/stcrt-2018-9708
1528;stcrt-2018-9517;121069;487365;N.v.t.;https://zoek.officielebekendmakingen.nl/stcrt-2018-9517
1529;stcrt-2018-9523;121005;487819;E6;https://zoek.officielebekendmakingen.nl/stcrt-2018-9523
1530;stcrt-2018-9530;120681;488488;N.v.t.;https://zoek.officielebekendmakingen.nl/stcrt-2018-9530
1531;stcrt-2018-9548;121091;487173;N.v.t.;https://zoek.officielebekendmakingen.nl/stcrt-2018-9548
1532;stcrt-2018-9555;120847;488157;E7;https://zoek.officielebekendmakingen.nl/stcrt-2018-9555
1533;stcrt-2018-9661;114884;488000;E6;https://zoek.officielebekendmakingen.nl/stcrt-2018-9661
1534;stcrt-2018-9662;117608;486581;E6;https://zoek.officielebekendmakingen.nl/stcrt-2018-9662
1535;stcrt-2018-9666;121174;484669;E6;https://zoek.officielebekendmakingen.nl/stcrt-2018-9666
1536;stcrt-2018-9664;119076;485245;E6;https://zoek.officielebekendmakingen.nl/stcrt-2018-9664
1537;stcrt-2018-9667;121177;485011;E6;https://zoek.officielebekendmakingen.nl/stcrt-2018-9667
1538;stcrt-2018-9471;121522;484746;E6;https://zoek.officielebekendmakingen.nl/stcrt-2018-9471
1539;stcrt-2018-9479;115122;485334;E6;https://zoek.officielebekendmakingen.nl/stcrt-2018-9479
1540;stcrt-2018-9316;120227;482717;E6;https://zoek.officielebekendmakingen.nl/stcrt-2018-9316
1541;stcrt-2018-9236;117639;485781;E6;https://zoek.officielebekendmakingen.nl/stcrt-2018-9236
1542;stcrt-2018-9239;113995;484863;E6;https://zoek.officielebekendmakingen.nl/stcrt-2018-9239
1543;stcrt-2018-9258;124939;481962;E6;https://zoek.officielebekendmakingen.nl/stcrt-2018-9258
1544;stcrt-2018-8460;117749;485388;E4;https://zoek.officielebekendmakingen.nl/stcrt-2018-8460
1545;stcrt-2018-8824;115448;488257;E6;https://zoek.officielebekendmakingen.nl/stcrt-2018-8824
1546;stcrt-2018-8835;115841;484102;E6;https://zoek.officielebekendmakingen.nl/stcrt-2018-8835
1547;stcrt-2018-8957;123315;491370;E6;https://zoek.officielebekendmakingen.nl/stcrt-2018-8957
1548;stcrt-2018-8966;122880;491206;E6;https://zoek.officielebekendmakingen.nl/stcrt-2018-8966
1549;stcrt-2018-8974;125298;489920;E4;https://zoek.officielebekendmakingen.nl/stcrt-2018-8974
1550;stcrt-2018-8980;122964;490988;E1;https://zoek.officielebekendmakingen.nl/stcrt-2018-8980
1551;stcrt-2018-8494;121188;487361;D5;https://zoek.officielebekendmakingen.nl/stcrt-2018-8494
1551;stcrt-2018-8494;121188;487361;E7;https://zoek.officielebekendmakingen.nl/stcrt-2018-8494
1551;stcrt-2018-8494;121188;487361;E8;https://zoek.officielebekendmakingen.nl/stcrt-2018-8494
1551;stcrt-2018-8494;121188;487361;F15;https://zoek.officielebekendmakingen.nl/stcrt-2018-8494
1551;stcrt-2018-8494;121188;487361;F17;https://zoek.officielebekendmakingen.nl/stcrt-2018-8494
1551;stcrt-2018-8494;121188;487361;G11;https://zoek.officielebekendmakingen.nl/stcrt-2018-8494
1551;stcrt-2018-8494;121188;487361;G12;https://zoek.officielebekendmakingen.nl/stcrt-2018-8494
1552;stcrt-2018-8501;121079;487341;C6;https://zoek.officielebekendmakingen.nl/stcrt-2018-8501
1552;stcrt-2018-8501;121079;487341;D5;https://zoek.officielebekendmakingen.nl/stcrt-2018-8501
1553;stcrt-2018-8345;125287;480478;E6;https://zoek.officielebekendmakingen.nl/stcrt-2018-8345
1554;stcrt-2018-8263;120996;485390;E6;https://zoek.officielebekendmakingen.nl/stcrt-2018-8263
1555;stcrt-2018-8253;120227;482717;E6;https://zoek.officielebekendmakingen.nl/stcrt-2018-8253
1556;stcrt-2018-8258;120942;485384;E6;https://zoek.officielebekendmakingen.nl/stcrt-2018-8258
1557;stcrt-2018-8215;125965;478966;E6;https://zoek.officielebekendmakingen.nl/stcrt-2018-8215
1558;stcrt-2018-8260;120831;482823;E6;https://zoek.officielebekendmakingen.nl/stcrt-2018-8260
1559;stcrt-2018-8026;120318;487394;E7;https://zoek.officielebekendmakingen.nl/stcrt-2018-8026
1560;stcrt-2018-8030;120790;488143;E7;https://zoek.officielebekendmakingen.nl/stcrt-2018-8030
1561;stcrt-2018-7731;113084;485014;E6;https://zoek.officielebekendmakingen.nl/stcrt-2018-7731
1562;stcrt-2018-7691;117024;485901;E6;https://zoek.officielebekendmakingen.nl/stcrt-2018-7691
1563;stcrt-2018-7772;115273;485660;E6;https://zoek.officielebekendmakingen.nl/stcrt-2018-7772
1564;stcrt-2018-7723;114771;485065;E6;https://zoek.officielebekendmakingen.nl/stcrt-2018-7723
1565;stcrt-2018-7697;118547;484727;E6;https://zoek.officielebekendmakingen.nl/stcrt-2018-7697
1566;stcrt-2018-7755;120165;484658;E6;https://zoek.officielebekendmakingen.nl/stcrt-2018-7755
1567;stcrt-2018-7356;121208;484650;E6;https://zoek.officielebekendmakingen.nl/stcrt-2018-7356
1568;stcrt-2018-7378;120556;486081;E6;https://zoek.officielebekendmakingen.nl/stcrt-2018-7378
1569;stcrt-2018-7390;120845;487488;E7;https://zoek.officielebekendmakingen.nl/stcrt-2018-7390
1570;stcrt-2018-7388;121669;486327;N.v.t.;https://zoek.officielebekendmakingen.nl/stcrt-2018-7388
1571;stcrt-2018-7393;120509;486581;E7;https://zoek.officielebekendmakingen.nl/stcrt-2018-7393
1572;stcrt-2018-7395;119752;484741;E6;https://zoek.officielebekendmakingen.nl/stcrt-2018-7395
1573;stcrt-2018-7416;122788;487053;N.v.t.;https://zoek.officielebekendmakingen.nl/stcrt-2018-7416
1574;stcrt-2018-7418;121692;485996;E7;https://zoek.officielebekendmakingen.nl/stcrt-2018-7418
1575;stcrt-2018-7398;120996;488154;E7;https://zoek.officielebekendmakingen.nl/stcrt-2018-7398
1576;stcrt-2018-5862;114073;485706;E2;https://zoek.officielebekendmakingen.nl/stcrt-2018-5862
1577;stcrt-2018-7423;121903;487063;N.v.t.;https://zoek.officielebekendmakingen.nl/stcrt-2018-7423
1578;stcrt-2018-7430;117501;485966;E6;https://zoek.officielebekendmakingen.nl/stcrt-2018-7430
1579;stcrt-2018-7401;122221;486462;D5;https://zoek.officielebekendmakingen.nl/stcrt-2018-7401
1580;stcrt-2018-7409;121533;486823;E7;https://zoek.officielebekendmakingen.nl/stcrt-2018-7409
1581;stcrt-2018-7410;124041;486872;E6;https://zoek.officielebekendmakingen.nl/stcrt-2018-7410
1582;stcrt-2018-7333;120402;485427;E6;https://zoek.officielebekendmakingen.nl/stcrt-2018-7333
1583;stcrt-2018-7413;120921;488855;E6;https://zoek.officielebekendmakingen.nl/stcrt-2018-7413
1584;stcrt-2018-7343;121525;484342;E6;https://zoek.officielebekendmakingen.nl/stcrt-2018-7343
1585;stcrt-2018-7349;120621;482103;E6;https://zoek.officielebekendmakingen.nl/stcrt-2018-7349
1586;stcrt-2018-7417;121229;484904;E9;https://zoek.officielebekendmakingen.nl/stcrt-2018-7417
1587;stcrt-2018-6877;126525;478907;E4;https://zoek.officielebekendmakingen.nl/stcrt-2018-6877
1588;stcrt-2018-6887;125822;481030;E4;https://zoek.officielebekendmakingen.nl/stcrt-2018-6887
1589;stcrt-2018-6893;126860;478795;E4;https://zoek.officielebekendmakingen.nl/stcrt-2018-6893
1590;stcrt-2018-6902;128403;479296;E4;https://zoek.officielebekendmakingen.nl/stcrt-2018-6902
1591;stcrt-2018-6202;114568;485040;E6;https://zoek.officielebekendmakingen.nl/stcrt-2018-6202
1592;stcrt-2018-6085;126433;478112;E4;https://zoek.officielebekendmakingen.nl/stcrt-2018-6085
1593;stcrt-2018-6184;117691;484539;E6;https://zoek.officielebekendmakingen.nl/stcrt-2018-6184
1594;stcrt-2018-6196;116354;488180;E9;https://zoek.officielebekendmakingen.nl/stcrt-2018-6196
1595;stcrt-2018-5880;126994;481784;E4;https://zoek.officielebekendmakingen.nl/stcrt-2018-5880
1596;stcrt-2018-5901;125306;481475;E4;https://zoek.officielebekendmakingen.nl/stcrt-2018-5901
1597;stcrt-2018-5878;126094;482018;E4;https://zoek.officielebekendmakingen.nl/stcrt-2018-5878
1600;stcrt-2018-5356;121389;486049;E6;https://zoek.officielebekendmakingen.nl/stcrt-2018-5356
1601;stcrt-2018-5360;121202;487213;N.v.t.;https://zoek.officielebekendmakingen.nl/stcrt-2018-5360
1602;stcrt-2018-5362;122086;486094;N.v.t.;https://zoek.officielebekendmakingen.nl/stcrt-2018-5362
1605;stcrt-2018-5277;120949;487142;E4;https://zoek.officielebekendmakingen.nl/stcrt-2018-5277
1606;stcrt-2018-5283;120959;487996;E6;https://zoek.officielebekendmakingen.nl/stcrt-2018-5283
1607;stcrt-2018-5349;121046;487112;E7;https://zoek.officielebekendmakingen.nl/stcrt-2018-5349
1608;stcrt-2018-5351;122389;487037;E8;https://zoek.officielebekendmakingen.nl/stcrt-2018-5351
1612;stcrt-2018-5016;125364;481133;E6;https://zoek.officielebekendmakingen.nl/stcrt-2018-5016
1625;stcrt-2018-4710;127954;478908;E6;https://zoek.officielebekendmakingen.nl/stcrt-2018-4710
1626;stcrt-2018-4509;120999;486495;E6;https://zoek.officielebekendmakingen.nl/stcrt-2018-4509
1627;stcrt-2018-4517;120617;486345;C1;https://zoek.officielebekendmakingen.nl/stcrt-2018-4517
1628;stcrt-2018-4510;120701;487684;E6;https://zoek.officielebekendmakingen.nl/stcrt-2018-4510
1630;stcrt-2018-3757;126097;481517;E6;https://zoek.officielebekendmakingen.nl/stcrt-2018-3757
1631;stcrt-2018-3813;128113;479210;E6;https://zoek.officielebekendmakingen.nl/stcrt-2018-3813
1632;stcrt-2018-3883;128528;479131;E6;https://zoek.officielebekendmakingen.nl/stcrt-2018-3883
1633;stcrt-2018-3961;127319;482028;E6;https://zoek.officielebekendmakingen.nl/stcrt-2018-3961
1646;stcrt-2018-3517;124586;489101;E1;https://zoek.officielebekendmakingen.nl/stcrt-2018-3517
1646;stcrt-2018-3517;124768;489202;E1;https://zoek.officielebekendmakingen.nl/stcrt-2018-3517
1648;stcrt-2018-3547;126019;480090;A4;https://zoek.officielebekendmakingen.nl/stcrt-2018-3547
1648;stcrt-2018-3547;126019;480090;A5;https://zoek.officielebekendmakingen.nl/stcrt-2018-3547
1648;stcrt-2018-3547;126019;480090;C2;https://zoek.officielebekendmakingen.nl/stcrt-2018-3547
1648;stcrt-2018-3547;126019;480090;C3;https://zoek.officielebekendmakingen.nl/stcrt-2018-3547
1648;stcrt-2018-3547;126019;480090;L2;https://zoek.officielebekendmakingen.nl/stcrt-2018-3547
1651;stcrt-2018-3554;122642;491117;E4;https://zoek.officielebekendmakingen.nl/stcrt-2018-3554
1652;stcrt-2018-3558;124794;490437;E4;https://zoek.officielebekendmakingen.nl/stcrt-2018-3558
1653;stcrt-2018-3560;125209;488860;E4;https://zoek.officielebekendmakingen.nl/stcrt-2018-3560
1654;stcrt-2018-3561;122848;489885;E4;https://zoek.officielebekendmakingen.nl/stcrt-2018-3561
1655;stcrt-2018-3584;125542;480670;E6;https://zoek.officielebekendmakingen.nl/stcrt-2018-3584
1659;stcrt-2018-3587;123185;486316;E7;https://zoek.officielebekendmakingen.nl/stcrt-2018-3587
1666;stcrt-2018-3154;120452;487443;E7;https://zoek.officielebekendmakingen.nl/stcrt-2018-3154
1667;stcrt-2018-3159;120677;488179;E7;https://zoek.officielebekendmakingen.nl/stcrt-2018-3159
1669;stcrt-2018-3164;120980;486516;E6;https://zoek.officielebekendmakingen.nl/stcrt-2018-3164
1672;stcrt-2018-3264;125504;481548;E10;https://zoek.officielebekendmakingen.nl/stcrt-2018-3264
1672;stcrt-2018-3264;125504;481548;E11;https://zoek.officielebekendmakingen.nl/stcrt-2018-3264
1674;stcrt-2018-2925;121161;487290;C2;https://zoek.officielebekendmakingen.nl/stcrt-2018-2925
1674;stcrt-2018-2925;121161;487290;D5;https://zoek.officielebekendmakingen.nl/stcrt-2018-2925
1674;stcrt-2018-2925;121161;487290;G12a;https://zoek.officielebekendmakingen.nl/stcrt-2018-2925
1675;stcrt-2018-2399;120686;487414;E6;https://zoek.officielebekendmakingen.nl/stcrt-2018-2399
1676;stcrt-2018-2405;122009;487453;N.v.t.;https://zoek.officielebekendmakingen.nl/stcrt-2018-2405
1677;stcrt-2018-2429;121541;486301;C2;https://zoek.officielebekendmakingen.nl/stcrt-2018-2429
1678;stcrt-2018-2432;121051;486605;E9;https://zoek.officielebekendmakingen.nl/stcrt-2018-2432
1680;stcrt-2018-1484;128120;485781;E4;https://zoek.officielebekendmakingen.nl/stcrt-2018-1484
1681;stcrt-2018-2075;123315;491370;E6;https://zoek.officielebekendmakingen.nl/stcrt-2018-2075
1684;stcrt-2018-2067;124727;491387;E4;https://zoek.officielebekendmakingen.nl/stcrt-2018-2067
1685;stcrt-2018-2064;121411;491418;E4;https://zoek.officielebekendmakingen.nl/stcrt-2018-2064
1686;stcrt-2018-2065;124026;490979;E4;https://zoek.officielebekendmakingen.nl/stcrt-2018-2065
1687;stcrt-2018-2072;125612;489172;E4;https://zoek.officielebekendmakingen.nl/stcrt-2018-2072
1688;stcrt-2018-1813;120777;488813;E7;https://zoek.officielebekendmakingen.nl/stcrt-2018-1813
1689;stcrt-2018-1621;122387;487161;E6;https://zoek.officielebekendmakingen.nl/stcrt-2018-1621
1690;stcrt-2018-1623;121438;486421;E9;https://zoek.officielebekendmakingen.nl/stcrt-2018-1623
1694;stcrt-2018-1617;120463;488083;E6;https://zoek.officielebekendmakingen.nl/stcrt-2018-1617
1695;stcrt-2018-1614;123373;486475;E6;https://zoek.officielebekendmakingen.nl/stcrt-2018-1614
1717;stcrt-2018-520;123032;486347;E7;https://zoek.officielebekendmakingen.nl/stcrt-2018-520
1718;stcrt-2018-541;120213;487450;E6;https://zoek.officielebekendmakingen.nl/stcrt-2018-541
1719;stcrt-2018-533;120151;487295;N.v.t.;https://zoek.officielebekendmakingen.nl/stcrt-2018-533
1720;stcrt-2018-312;117000;489045;A1;https://zoek.officielebekendmakingen.nl/stcrt-2018-312
1720;stcrt-2018-312;117000;489045;A2;https://zoek.officielebekendmakingen.nl/stcrt-2018-312
1720;stcrt-2018-312;117000;489045;D2;https://zoek.officielebekendmakingen.nl/stcrt-2018-312
1721;stcrt-2018-516;120400;486505;E7;https://zoek.officielebekendmakingen.nl/stcrt-2018-516
1722;stcrt-2018-358;120365;487575;E7;https://zoek.officielebekendmakingen.nl/stcrt-2018-358
1723;stcrt-2018-364;120437;488153;E7;https://zoek.officielebekendmakingen.nl/stcrt-2018-364
1724;stcrt-2018-393;125362;481086;E6;https://zoek.officielebekendmakingen.nl/stcrt-2018-393
1725;stcrt-2018-359;121657;486940;E7;https://zoek.officielebekendmakingen.nl/stcrt-2018-359
1726;stcrt-2018-360;122393;486849;E7;https://zoek.officielebekendmakingen.nl/stcrt-2018-360
1727;stcrt-2018-362;126577;479485;E6;https://zoek.officielebekendmakingen.nl/stcrt-2018-362
1728;stcrt-2018-377;126961;481615;E6;https://zoek.officielebekendmakingen.nl/stcrt-2018-377
1729;stcrt-2018-356;121917;487407;E6;https://zoek.officielebekendmakingen.nl/stcrt-2018-356
1730;stcrt-2018-351;121161;487646;N.v.t.;https://zoek.officielebekendmakingen.nl/stcrt-2018-351
1732;stcrt-2018-350;124045;486883;E6;https://zoek.officielebekendmakingen.nl/stcrt-2018-350
